ID,TimeStamp,Area,UserId,Controller,ActivityType,GroupID
8427109,2022-10-10 07:34,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427110,2022-10-10 07:35,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427111,2022-10-10 07:35,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427112,2022-10-10 07:35,Support,493,/Support/Tickets,MenuAccessed,39
8427113,2022-10-10 07:35,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427114,2022-10-10 07:35,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427115,2022-10-10 07:35,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427116,2022-10-10 07:35,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427117,2022-10-10 07:35,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427118,2022-10-10 07:35,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427119,2022-10-10 07:35,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427120,2022-10-10 07:35,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427121,2022-10-10 07:35,Support,493,/Support/Tickets,MenuAccessed,39
8427122,2022-10-10 07:35,ASTIR,475,/ASTIR/,MenuAccessed,39
8427123,2022-10-10 07:35,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427124,2022-10-10 07:36,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427125,2022-10-10 07:36,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427126,2022-10-10 07:36,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427127,2022-10-10 07:36,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427128,2022-10-10 07:36,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427129,2022-10-10 07:36,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427130,2022-10-10 07:36,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427131,2022-10-10 07:36,Support,493,/Support/Tickets,MenuAccessed,39
8427132,2022-10-10 07:36,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8427133,2022-10-10 07:36,ASTIR,679,/ASTIR/,MenuAccessed,39
8427134,2022-10-10 07:36,ASTIR,679,/ASTIR/TagDataViewer/,MenuAccessed,39
8427135,2022-10-10 07:36,ASTIR,679,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427136,2022-10-10 07:36,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427137,2022-10-10 07:36,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8427138,2022-10-10 07:36,LoginPage,1228,/POPI,MenuAccessed,NULL
8427139,2022-10-10 07:36,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427140,2022-10-10 07:36,WorkLog,1144,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8427141,2022-10-10 07:36,WorkLog,1144,/WorkLog/GetContractDetails,CustomControls,NULL
8427142,2022-10-10 07:36,WorkLog,1144,/WorkLog/GetSiteDetails,CustomControls,NULL
8427143,2022-10-10 07:36,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427144,2022-10-10 07:36,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427145,2022-10-10 07:36,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427146,2022-10-10 07:36,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427147,2022-10-10 07:36,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427148,2022-10-10 07:36,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427149,2022-10-10 07:36,Support,493,/Support/Tickets,MenuAccessed,39
8427150,2022-10-10 07:36,ASTIR,1228,/ASTIR/,MenuAccessed,NULL
8427151,2022-10-10 07:36,ASTIR,679,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427152,2022-10-10 07:36,ASTIR,1228,/ASTIR/ImportData/,MenuAccessed,NULL
8427153,2022-10-10 07:37,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427154,2022-10-10 07:37,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427155,2022-10-10 07:37,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427156,2022-10-10 07:37,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427157,2022-10-10 07:37,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427158,2022-10-10 07:37,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427159,2022-10-10 07:37,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427160,2022-10-10 07:37,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427161,2022-10-10 07:37,Support,493,/Support/Tickets,MenuAccessed,39
8427162,2022-10-10 07:37,WorkLog,701,/WorkLog/CreateLogEntries,CustomControls,2
8427163,2022-10-10 07:37,WorkLog,701,/WorkLog/UpdateLogEntries,CustomControls,2
8427164,2022-10-10 07:37,WorkLog,701,/WorkLog/GetLogEntries,CustomControls,NULL
8427165,2022-10-10 07:37,WorkLog,701,/WorkLog/GetLogEntries,CustomControls,NULL
8427166,2022-10-10 07:37,WorkLog,701,/WorkLog/GetTaskCategoryDetails,CustomControls,2
8427167,2022-10-10 07:37,WorkLog,701,/WorkLog/GetLogEntries,CustomControls,NULL
8427168,2022-10-10 07:37,WorkLog,701,/WorkLog/GetTaskCategoryDetails,CustomControls,2
8427169,2022-10-10 07:37,WorkLog,701,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8427170,2022-10-10 07:37,WorkLog,701,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8427171,2022-10-10 07:37,Support,498,/Support/Tickets,MenuAccessed,NULL
8427172,2022-10-10 07:37,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427173,2022-10-10 07:37,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427174,2022-10-10 07:37,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427175,2022-10-10 07:37,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427176,2022-10-10 07:37,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427177,2022-10-10 07:37,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427178,2022-10-10 07:37,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427179,2022-10-10 07:37,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427180,2022-10-10 07:37,Support,493,/Support/Tickets,MenuAccessed,39
8427181,2022-10-10 07:38,WorkLog,1144,/WorkLog/GetSiteDetails,CustomControls,NULL
8427182,2022-10-10 07:38,WorkLog,1144,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8427183,2022-10-10 07:38,WorkLog,1144,/WorkLog/GetContractDetails,CustomControls,NULL
8427184,2022-10-10 07:38,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427185,2022-10-10 07:38,WorkLog,1144,/WorkLog/GetContractDetails,SelectClicked,NULL
8427186,2022-10-10 07:38,WorkLog,1144,/WorkLog/GetSiteDetails,SelectClicked,NULL
8427187,2022-10-10 07:38,WorkLog,1144,/WorkLog/GetTaskCategoryDetails,SelectClicked,NULL
8427188,2022-10-10 07:38,Support,498,/Support/Tickets,MenuAccessed,NULL
8427189,2022-10-10 07:38,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,39
8427190,2022-10-10 07:38,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427191,2022-10-10 07:38,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427192,2022-10-10 07:38,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427193,2022-10-10 07:38,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427194,2022-10-10 07:38,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427195,2022-10-10 07:38,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427196,2022-10-10 07:38,Support,493,/Support/Tickets,MenuAccessed,39
8427197,2022-10-10 07:38,WorkLog,701,/WorkLog/WorkLogAnalyzer/GetChartData,HyperLinkClicked,2
8427198,2022-10-10 07:38,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427199,2022-10-10 07:38,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427200,2022-10-10 07:39,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427201,2022-10-10 07:39,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427202,2022-10-10 07:39,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427203,2022-10-10 07:39,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427204,2022-10-10 07:39,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427205,2022-10-10 07:39,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427206,2022-10-10 07:39,Support,493,/Support/Tickets,MenuAccessed,39
8427207,2022-10-10 07:39,ASTIR,475,/ASTIR/,MenuAccessed,39
8427208,2022-10-10 07:39,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427209,2022-10-10 07:39,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427210,2022-10-10 07:39,WorkLog,354,/Login/ExtendSession,SessionTracking,2
8427211,2022-10-10 07:39,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427212,2022-10-10 07:39,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427213,2022-10-10 07:39,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,39
8427214,2022-10-10 07:39,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427215,2022-10-10 07:39,Support,493,/Support/Tickets/AddComment,ButtonClicked,39
8427216,2022-10-10 07:39,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,39
8427217,2022-10-10 07:39,Support,493,/Support/Tickets,MenuAccessed,39
8427218,2022-10-10 07:39,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8427219,2022-10-10 07:39,WorkLog,157,/WorkLog/,MenuAccessed,2
8427220,2022-10-10 07:39,WorkLog,157,/WorkLog/GetSiteDetails,CustomControls,2
8427221,2022-10-10 07:39,WorkLog,157,/WorkLog/GetTaskCategoryDetails,CustomControls,2
8427222,2022-10-10 07:39,WorkLog,157,/WorkLog/GetContractDetails,CustomControls,2
8427223,2022-10-10 07:40,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8427224,2022-10-10 07:40,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8427225,2022-10-10 07:40,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,39
8427226,2022-10-10 07:40,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,39
8427227,2022-10-10 07:40,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,39
8427228,2022-10-10 07:40,WorkLog,157,/WorkLog/CreateLogEntries,CustomControls,2
